sku,nome,data_venda,quantidade,receita,categoria,estoque_atual,estoque_minimo
TXT-0063,"Gorgorão Denim Tingido 180gsm Largura 1,80m",2024-07-15,139,11025.29,Indústria Têxtil,945,79
TXT-0063,"Gorgorão Denim Tingido 180gsm Largura 1,80m",2024-08-19,24,2037.83,Indústria Têxtil,945,79
TXT-0063,"Gorgorão Denim Tingido 180gsm Largura 1,80m",2024-09-20,22,1982.95,Indústria Têxtil,945,79
TXT-0063,"Gorgorão Denim Tingido 180gsm Largura 1,80m",2024-10-10,102,9086.15,Indústria Têxtil,945,79
TXT-0063,"Gorgorão Denim Tingido 180gsm Largura 1,80m",2024-11-20,203,18986.77,Indústria Têxtil,945,79
TXT-0063,"Gorgorão Denim Tingido 180gsm Largura 1,80m",2024-12-13,50,4338.54,Indústria Têxtil,945,79
TXT-0064,"Sarja Denim Estampado 120gsm Largura 1,40m",2024-01-18,61,5446.57,Indústria Têxtil,1049,114
TXT-0064,"Sarja Denim Estampado 120gsm Largura 1,40m",2024-02-18,139,12220.04,Indústria Têxtil,1049,114
TXT-0064,"Sarja Denim Estampado 120gsm Largura 1,40m",2024-03-07,142,11165.60,Indústria Têxtil,1049,114
TXT-0064,"Sarja Denim Estampado 120gsm Largura 1,40m",2024-04-05,12,1119.07,Indústria Têxtil,1049,114
TXT-0064,"Sarja Denim Estampado 120gsm Largura 1,40m",2024-05-13,28,2280.85,Indústria Têxtil,1049,114
TXT-0064,"Sarja Denim Estampado 120gsm Largura 1,40m",2024-06-19,110,10248.49,Indústria Têxtil,1049,114
TXT-0064,"Sarja Denim Estampado 120gsm Largura 1,40m",2024-07-06,37,3655.04,Indústria Têxtil,1049,114
TXT-0064,"Sarja Denim Estampado 120gsm Largura 1,40m",2024-08-26,178,16274.88,Indústria Têxtil,1049,114
TXT-0064,"Sarja Denim Estampado 120gsm Largura 1,40m",2024-09-21,225,19236.40,Indústria Têxtil,1049,114
TXT-0064,"Sarja Denim Estampado 120gsm Largura 1,40m",2024-10-03,148,14433.38,Indústria Têxtil,1049,114
TXT-0064,"Sarja Denim Estampado 120gsm Largura 1,40m",2024-11-18,33,2690.88,Indústria Têxtil,1049,114
TXT-0064,"Sarja Denim Estampado 120gsm Largura 1,40m",2024-12-19,173,16530.04,Indústria Têxtil,1049,114
TXT-0065,"Brim Linho Impermeável 220gsm Largura 2,00m",2024-01-17,172,2245.22,Indústria Têxtil,936,188
TXT-0065,"Brim Linho Impermeável 220gsm Largura 2,00m",2024-02-21,208,2974.85,Indústria Têxtil,936,188
TXT-0065,"Brim Linho Impermeável 220gsm Largura 2,00m",2024-03-17,204,2491.20,Indústria Têxtil,936,188
TXT-0065,"Brim Linho Impermeável 220gsm Largura 2,00m",2024-04-26,14,194.94,Indústria Têxtil,936,188
TXT-0065,"Brim Linho Impermeável 220gsm Largura 2,00m",2024-05-16,9,133.30,Indústria Têxtil,936,188
TXT-0065,"Brim Linho Impermeável 220gsm Largura 2,00m",2024-06-13,191,2730.44,Indústria Têxtil,936,188
TXT-0065,"Brim Linho Impermeável 220gsm Largura 2,00m",2024-07-20,17,249.39,Indústria Têxtil,936,188
TXT-0065,"Brim Linho Impermeável 220gsm Largura 2,00m",2024-08-02,124,1700.78,Indústria Têxtil,936,188
TXT-0065,"Brim Linho Impermeável 220gsm Largura 2,00m",2024-09-08,131,1880.95,Indústria Têxtil,936,188
TXT-0065,"Brim Linho Impermeável 220gsm Largura 2,00m",2024-10-19,150,1836.84,Indústria Têxtil,936,188
TXT-0065,"Brim Linho Impermeável 220gsm Largura 2,00m",2024-11-18,163,2402.28,Indústria Têxtil,936,188
TXT-0065,"Brim Linho Impermeável 220gsm Largura 2,00m",2024-12-08,78,1152.63,Indústria Têxtil,936,188
TXT-0066,"Brim Juta Impermeável 220gsm Largura 2,00m",2024-01-17,177,17149.10,Indústria Têxtil,1079,77
TXT-0066,"Brim Juta Impermeável 220gsm Largura 2,00m",2024-02-14,177,14746.82,Indústria Têxtil,1079,77
TXT-0066,"Brim Juta Impermeável 220gsm Largura 2,00m",2024-03-15,19,1557.79,Indústria Têxtil,1079,77
TXT-0066,"Brim Juta Impermeável 220gsm Largura 2,00m",2024-04-11,19,1631.17,Indústria Têxtil,1079,77
TXT-0066,"Brim Juta Impermeável 220gsm Largura 2,00m",2024-05-11,125,10976.15,Indústria Têxtil,1079,77
TXT-0066,"Brim Juta Impermeável 220gsm Largura 2,00m",2024-06-14,228,20057.74,Indústria Têxtil,1079,77
TXT-0066,"Brim Juta Impermeável 220gsm Largura 2,00m",2024-07-24,229,18689.40,Indústria Têxtil,1079,77
TXT-0066,"Brim Juta Impermeável 220gsm Largura 2,00m",2024-08-07,94,7934.63,Indústria Têxtil,1079,77
TXT-0066,"Brim Juta Impermeável 220gsm Largura 2,00m",2024-09-15,11,1034.91,Indústria Têxtil,1079,77
TXT-0066,"Brim Juta Impermeável 220gsm Largura 2,00m",2024-10-15,68,6308.25,Indústria Têxtil,1079,77
TXT-0066,"Brim Juta Impermeável 220gsm Largura 2,00m",2024-11-25,51,4841.92,Indústria Têxtil,1079,77
TXT-0066,"Brim Juta Impermeável 220gsm Largura 2,00m",2024-12-22,238,22802.00,Indústria Têxtil,1079,77
TXT-0067,"Brim Poliamida Cru 220gsm Largura 2,00m",2024-01-04,90,8238.66,Indústria Têxtil,427,115
TXT-0067,"Brim Poliamida Cru 220gsm Largura 2,00m",2024-02-21,18,1797.72,Indústria Têxtil,427,115
TXT-0067,"Brim Poliamida Cru 220gsm Largura 2,00m",2024-03-25,89,8380.32,Indústria Têxtil,427,115
TXT-0067,"Brim Poliamida Cru 220gsm Largura 2,00m",2024-04-02,99,8588.54,Indústria Têxtil,427,115
TXT-0067,"Brim Poliamida Cru 220gsm Largura 2,00m",2024-05-03,142,13500.12,Indústria Têxtil,427,115
TXT-0067,"Brim Poliamida Cru 220gsm Largura 2,00m",2024-06-20,180,18811.51,Indústria Têxtil,427,115
TXT-0067,"Brim Poliamida Cru 220gsm Largura 2,00m",2024-07-08,140,12632.06,Indústria Têxtil,427,115
TXT-0067,"Brim Poliamida Cru 220gsm Largura 2,00m",2024-08-27,79,7108.57,Indústria Têxtil,427,115
TXT-0067,"Brim Poliamida Cru 220gsm Largura 2,00m",2024-09-10,102,10912.57,Indústria Têxtil,427,115
TXT-0067,"Brim Poliamida Cru 220gsm Largura 2,00m",2024-10-18,61,5259.72,Indústria Têxtil,427,115
TXT-0067,"Brim Poliamida Cru 220gsm Largura 2,00m",2024-11-03,87,7417.60,Indústria Têxtil,427,115
TXT-0067,"Brim Poliamida Cru 220gsm Largura 2,00m",2024-12-16,21,2082.46,Indústria Têxtil,427,115
TXT-0068,"Feltro Linho Resinado 120gsm Largura 1,40m",2024-01-23,34,837.93,Indústria Têxtil,1188,160
TXT-0068,"Feltro Linho Resinado 120gsm Largura 1,40m",2024-02-08,173,4304.05,Indústria Têxtil,1188,160
TXT-0068,"Feltro Linho Resinado 120gsm Largura 1,40m",2024-03-28,20,429.25,Indústria Têxtil,1188,160
TXT-0068,"Feltro Linho Resinado 120gsm Largura 1,40m",2024-04-18,121,2538.17,Indústria Têxtil,1188,160
TXT-0068,"Feltro Linho Resinado 120gsm Largura 1,40m",2024-05-21,200,4516.62,Indústria Têxtil,1188,160
TXT-0068,"Feltro Linho Resinado 120gsm Largura 1,40m",2024-06-25,144,3424.15,Indústria Têxtil,1188,160
TXT-0068,"Feltro Linho Resinado 120gsm Largura 1,40m",2024-07-24,17,402.39,Indústria Têxtil,1188,160
TXT-0068,"Feltro Linho Resinado 120gsm Largura 1,40m",2024-08-15,232,5877.75,Indústria Têxtil,1188,160
TXT-0068,"Feltro Linho Resinado 120gsm Largura 1,40m",2024-09-20,122,2856.16,Indústria Têxtil,1188,160
TXT-0068,"Feltro Linho Resinado 120gsm Largura 1,40m",2024-10-28,233,4925.40,Indústria Têxtil,1188,160
TXT-0068,"Feltro Linho Resinado 120gsm Largura 1,40m",2024-11-21,85,2120.09,Indústria Têxtil,1188,160
TXT-0068,"Feltro Linho Resinado 120gsm Largura 1,40m",2024-12-21,76,1700.43,Indústria Têxtil,1188,160
TXT-0069,"Brim Linho Cru 150gsm Largura 1,60m",2024-01-17,82,3256.01,Indústria Têxtil,744,137
TXT-0069,"Brim Linho Cru 150gsm Largura 1,60m",2024-02-16,155,7039.84,Indústria Têxtil,744,137
TXT-0069,"Brim Linho Cru 150gsm Largura 1,60m",2024-03-01,202,9553.14,Indústria Têxtil,744,137
TXT-0069,"Brim Linho Cru 150gsm Largura 1,60m",2024-04-27,205,8482.28,Indústria Têxtil,744,137
TXT-0069,"Brim Linho Cru 150gsm Largura 1,60m",2024-05-28,117,5489.39,Indústria Têxtil,744,137
TXT-0069,"Brim Linho Cru 150gsm Largura 1,60m",2024-06-27,13,489.45,Indústria Têxtil,744,137
TXT-0069,"Brim Linho Cru 150gsm Largura 1,60m",2024-07-07,42,1821.13,Indústria Têxtil,744,137
TXT-0069,"Brim Linho Cru 150gsm Largura 1,60m",2024-08-16,63,2827.26,Indústria Têxtil,744,137
TXT-0069,"Brim Linho Cru 150gsm Largura 1,60m",2024-09-17,177,6926.37,Indústria Têxtil,744,137
TXT-0069,"Brim Linho Cru 150gsm Largura 1,60m",2024-10-04,98,4217.72,Indústria Têxtil,744,137
TXT-0069,"Brim Linho Cru 150gsm Largura 1,60m",2024-11-16,101,4210.46,Indústria Têxtil,744,137
TXT-0069,"Brim Linho Cru 150gsm Largura 1,60m",2024-12-06,161,7480.18,Indústria Têxtil,744,137
TXT-0070,"Sarja Viscose Impermeável 220gsm Largura 2,00m",2024-01-22,45,2289.49,Indústria Têxtil,1313,145
TXT-0070,"Sarja Viscose Impermeável 220gsm Largura 2,00m",2024-02-08,34,1666.63,Indústria Têxtil,1313,145
TXT-0070,"Sarja Viscose Impermeável 220gsm Largura 2,00m",2024-03-18,206,10681.59,Indústria Têxtil,1313,145
TXT-0070,"Sarja Viscose Impermeável 220gsm Largura 2,00m",2024-04-23,17,756.66,Indústria Têxtil,1313,145
TXT-0070,"Sarja Viscose Impermeável 220gsm Largura 2,00m",2024-05-27,30,1406.02,Indústria Têxtil,1313,145
TXT-0070,"Sarja Viscose Impermeável 220gsm Largura 2,00m",2024-06-12,188,9563.49,Indústria Têxtil,1313,145
TXT-0070,"Sarja Viscose Impermeável 220gsm Largura 2,00m",2024-07-21,49,2690.84,Indústria Têxtil,1313,145
TXT-0070,"Sarja Viscose Impermeável 220gsm Largura 2,00m",2024-08-08,66,2968.26,Indústria Têxtil,1313,145
TXT-0070,"Sarja Viscose Impermeável 220gsm Largura 2,00m",2024-09-03,104,5533.08,Indústria Têxtil,1313,145
TXT-0070,"Sarja Viscose Impermeável 220gsm Largura 2,00m",2024-10-24,103,4499.96,Indústria Têxtil,1313,145
TXT-0070,"Sarja Viscose Impermeável 220gsm Largura 2,00m",2024-11-12,168,8702.71,Indústria Têxtil,1313,145
TXT-0070,"Sarja Viscose Impermeável 220gsm Largura 2,00m",2024-12-18,71,3543.97,Indústria Têxtil,1313,145
TXT-0071,"Gorgorão Juta Estampado 120gsm Largura 1,40m",2024-01-26,107,5475.65,Indústria Têxtil,486,74
TXT-0071,"Gorgorão Juta Estampado 120gsm Largura 1,40m",2024-02-15,61,3363.41,Indústria Têxtil,486,74
TXT-0071,"Gorgorão Juta Estampado 120gsm Largura 1,40m",2024-03-26,106,6677.03,Indústria Têxtil,486,74
TXT-0071,"Gorgorão Juta Estampado 120gsm Largura 1,40m",2024-04-23,73,4118.28,Indústria Têxtil,486,74
TXT-0071,"Gorgorão Juta Estampado 120gsm Largura 1,40m",2024-05-24,39,2175.86,Indústria Têxtil,486,74
TXT-0071,"Gorgorão Juta Estampado 120gsm Largura 1,40m",2024-06-21,154,8617.00,Indústria Têxtil,486,74
TXT-0071,"Gorgorão Juta Estampado 120gsm Largura 1,40m",2024-07-10,174,9050.21,Indústria Têxtil,486,74
TXT-0071,"Gorgorão Juta Estampado 120gsm Largura 1,40m",2024-08-21,132,7217.23,Indústria Têxtil,486,74
TXT-0071,"Gorgorão Juta Estampado 120gsm Largura 1,40m",2024-09-20,37,2106.44,Indústria Têxtil,486,74
TXT-0071,"Gorgorão Juta Estampado 120gsm Largura 1,40m",2024-10-15,8,445.33,Indústria Têxtil,486,74
TXT-0071,"Gorgorão Juta Estampado 120gsm Largura 1,40m",2024-11-06,237,12610.44,Indústria Têxtil,486,74
TXT-0071,"Gorgorão Juta Estampado 120gsm Largura 1,40m",2024-12-17,178,9288.21,Indústria Têxtil,486,74
TXT-0072,"Feltro Viscose Cru 260gsm Largura 2,20m",2024-01-19,149,3124.51,Indústria Têxtil,583,122
TXT-0072,"Feltro Viscose Cru 260gsm Largura 2,20m",2024-02-27,81,2084.09,Indústria Têxtil,583,122
TXT-0072,"Feltro Viscose Cru 260gsm Largura 2,20m",2024-03-04,66,1658.47,Indústria Têxtil,583,122
TXT-0072,"Feltro Viscose Cru 260gsm Largura 2,20m",2024-04-10,222,4915.34,Indústria Têxtil,583,122
TXT-0072,"Feltro Viscose Cru 260gsm Largura 2,20m",2024-05-16,106,2609.00,Indústria Têxtil,583,122
TXT-0072,"Feltro Viscose Cru 260gsm Largura 2,20m",2024-06-02,188,4509.07,Indústria Têxtil,583,122
TXT-0072,"Feltro Viscose Cru 260gsm Largura 2,20m",2024-07-27,151,3281.86,Indústria Têxtil,583,122
TXT-0072,"Feltro Viscose Cru 260gsm Largura 2,20m",2024-08-16,215,4980.50,Indústria Têxtil,583,122
TXT-0072,"Feltro Viscose Cru 260gsm Largura 2,20m",2024-09-01,196,5162.50,Indústria Têxtil,583,122
TXT-0072,"Feltro Viscose Cru 260gsm Largura 2,20m",2024-10-19,215,5316.70,Indústria Têxtil,583,122
TXT-0072,"Feltro Viscose Cru 260gsm Largura 2,20m",2024-11-05,145,3321.31,Indústria Têxtil,583,122
TXT-0072,"Feltro Viscose Cru 260gsm Largura 2,20m",2024-12-22,171,4504.71,Indústria Têxtil,583,122
TXT-0073,"Malha Linho Impermeável 260gsm Largura 2,20m",2024-01-07,205,13164.16,Indústria Têxtil,1270,143
TXT-0073,"Malha Linho Impermeável 260gsm Largura 2,20m",2024-02-26,46,2617.43,Indústria Têxtil,1270,143
TXT-0073,"Malha Linho Impermeável 260gsm Largura 2,20m",2024-03-28,170,9485.49,Indústria Têxtil,1270,143
TXT-0073,"Malha Linho Impermeável 260gsm Largura 2,20m",2024-04-24,15,885.90,Indústria Têxtil,1270,143
TXT-0073,"Malha Linho Impermeável 260gsm Largura 2,20m",2024-05-21,157,8842.60,Indústria Têxtil,1270,143
TXT-0073,"Malha Linho Impermeável 260gsm Largura 2,20m",2024-06-27,55,2886.19,Indústria Têxtil,1270,143
TXT-0073,"Malha Linho Impermeável 260gsm Largura 2,20m",2024-07-07,114,6408.70,Indústria Têxtil,1270,143
TXT-0073,"Malha Linho Impermeável 260gsm Largura 2,20m",2024-08-15,39,2317.13,Indústria Têxtil,1270,143
TXT-0073,"Malha Linho Impermeável 260gsm Largura 2,20m",2024-09-13,114,6468.85,Indústria Têxtil,1270,143
TXT-0073,"Malha Linho Impermeável 260gsm Largura 2,20m",2024-10-03,8,422.45,Indústria Têxtil,1270,143
TXT-0073,"Malha Linho Impermeável 260gsm Largura 2,20m",2024-11-11,199,11235.81,Indústria Têxtil,1270,143
TXT-0073,"Malha Linho Impermeável 260gsm Largura 2,20m",2024-12-08,79,4210.63,Indústria Têxtil,1270,143
TXT-0074,"Tecido Algodão Resinado 120gsm Largura 1,40m",2024-01-02,42,2100.31,Indústria Têxtil,1065,125
TXT-0074,"Tecido Algodão Resinado 120gsm Largura 1,40m",2024-02-27,40,1695.63,Indústria Têxtil,1065,125
TXT-0074,"Tecido Algodão Resinado 120gsm Largura 1,40m",2024-03-23,64,2812.77,Indústria Têxtil,1065,125
TXT-0074,"Tecido Algodão Resinado 120gsm Largura 1,40m",2024-04-19,147,6071.89,Indústria Têxtil,1065,125
TXT-0074,"Tecido Algodão Resinado 120gsm Largura 1,40m",2024-05-07,193,8858.90,Indústria Têxtil,1065,125
TXT-0074,"Tecido Algodão Resinado 120gsm Largura 1,40m",2024-06-14,149,6465.98,Indústria Têxtil,1065,125
TXT-0074,"Tecido Algodão Resinado 120gsm Largura 1,40m",2024-07-14,132,5937.59,Indústria Têxtil,1065,125
TXT-0074,"Tecido Algodão Resinado 120gsm Largura 1,40m",2024-08-24,12,503.17,Indústria Têxtil,1065,125
TXT-0074,"Tecido Algodão Resinado 120gsm Largura 1,40m",2024-09-28,123,5896.51,Indústria Têxtil,1065,125
TXT-0074,"Tecido Algodão Resinado 120gsm Largura 1,40m",2024-10-11,46,2216.56,Indústria Têxtil,1065,125
TXT-0074,"Tecido Algodão Resinado 120gsm Largura 1,40m",2024-11-09,216,9829.56,Indústria Têxtil,1065,125
TXT-0074,"Tecido Algodão Resinado 120gsm Largura 1,40m",2024-12-09,83,3416.16,Indústria Têxtil,1065,125
TXT-0075,"Feltro Viscose Cru 150gsm Largura 1,60m",2024-01-06,62,3401.05,Indústria Têxtil,725,89
TXT-0075,"Feltro Viscose Cru 150gsm Largura 1,60m",2024-02-28,97,5064.15,Indústria Têxtil,725,89
TXT-0075,"Feltro Viscose Cru 150gsm Largura 1,60m",2024-03-10,225,12832.27,Indústria Têxtil,725,89
TXT-0075,"Feltro Viscose Cru 150gsm Largura 1,60m",2024-04-12,119,7625.70,Indústria Têxtil,725,89
TXT-0075,"Feltro Viscose Cru 150gsm Largura 1,60m",2024-05-05,230,14496.40,Indústria Têxtil,725,89
TXT-0075,"Feltro Viscose Cru 150gsm Largura 1,60m",2024-06-27,21,1110.79,Indústria Têxtil,725,89
TXT-0075,"Feltro Viscose Cru 150gsm Largura 1,60m",2024-07-13,71,4146.22,Indústria Têxtil,725,89
TXT-0075,"Feltro Viscose Cru 150gsm Largura 1,60m",2024-08-05,105,5718.55,Indústria Têxtil,725,89
TXT-0075,"Feltro Viscose Cru 150gsm Largura 1,60m",2024-09-19,157,9834.57,Indústria Têxtil,725,89
TXT-0075,"Feltro Viscose Cru 150gsm Largura 1,60m",2024-10-12,196,12625.08,Indústria Têxtil,725,89
TXT-0075,"Feltro Viscose Cru 150gsm Largura 1,60m",2024-11-13,236,14201.69,Indústria Têxtil,725,89
TXT-0075,"Feltro Viscose Cru 150gsm Largura 1,60m",2024-12-11,99,5914.87,Indústria Têxtil,725,89
TXT-0076,"Tecido Modal Estampado 220gsm Largura 2,00m",2024-01-06,171,10176.41,Indústria Têxtil,1168,152
TXT-0076,"Tecido Modal Estampado 220gsm Largura 2,00m",2024-02-22,120,7511.58,Indústria Têxtil,1168,152
TXT-0076,"Tecido Modal Estampado 220gsm Largura 2,00m",2024-03-09,215,12485.36,Indústria Têxtil,1168,152
TXT-0076,"Tecido Modal Estampado 220gsm Largura 2,00m",2024-04-20,19,1083.19,Indústria Têxtil,1168,152
TXT-0076,"Tecido Modal Estampado 220gsm Largura 2,00m",2024-05-28,210,14970.97,Indústria Têxtil,1168,152
TXT-0076,"Tecido Modal Estampado 220gsm Largura 2,00m",2024-06-18,90,5096.60,Indústria Têxtil,1168,152
TXT-0076,"Tecido Modal Estampado 220gsm Largura 2,00m",2024-07-06,198,13742.90,Indústria Têxtil,1168,152
TXT-0076,"Tecido Modal Estampado 220gsm Largura 2,00m",2024-08-11,24,1637.80,Indústria Têxtil,1168,152
TXT-0076,"Tecido Modal Estampado 220gsm Largura 2,00m",2024-09-07,220,15745.60,Indústria Têxtil,1168,152
TXT-0076,"Tecido Modal Estampado 220gsm Largura 2,00m",2024-10-09,207,12669.19,Indústria Têxtil,1168,152
TXT-0076,"Tecido Modal Estampado 220gsm Largura 2,00m",2024-11-22,73,5152.54,Indústria Têxtil,1168,152
TXT-0076,"Tecido Modal Estampado 220gsm Largura 2,00m",2024-12-13,131,7707.92,Indústria Têxtil,1168,152
TXT-0077,"Gorgorão Linho Tingido 150gsm Largura 1,60m",2024-01-18,145,7718.88,Indústria Têxtil,506,168
TXT-0077,"Gorgorão Linho Tingido 150gsm Largura 1,60m",2024-02-01,84,4756.66,Indústria Têxtil,506,168
TXT-0077,"Gorgorão Linho Tingido 150gsm Largura 1,60m",2024-03-08,67,3412.72,Indústria Têxtil,506,168
TXT-0077,"Gorgorão Linho Tingido 150gsm Largura 1,60m",2024-04-12,78,4316.76,Indústria Têxtil,506,168
TXT-0077,"Gorgorão Linho Tingido 150gsm Largura 1,60m",2024-05-24,186,9520.35,Indústria Têxtil,506,168
TXT-0077,"Gorgorão Linho Tingido 150gsm Largura 1,60m",2024-06-22,131,7091.56,Indústria Têxtil,506,168
TXT-0077,"Gorgorão Linho Tingido 150gsm Largura 1,60m",2024-07-27,58,3022.09,Indústria Têxtil,506,168
TXT-0077,"Gorgorão Linho Tingido 150gsm Largura 1,60m",2024-08-03,37,1986.39,Indústria Têxtil,506,168
TXT-0077,"Gorgorão Linho Tingido 150gsm Largura 1,60m",2024-09-26,158,8922.87,Indústria Têxtil,506,168
TXT-0077,"Gorgorão Linho Tingido 150gsm Largura 1,60m",2024-10-17,127,7408.45,Indústria Têxtil,506,168
TXT-0077,"Gorgorão Linho Tingido 150gsm Largura 1,60m",2024-11-11,62,3155.78,Indústria Têxtil,506,168
TXT-0077,"Gorgorão Linho Tingido 150gsm Largura 1,60m",2024-12-28,184,9221.37,Indústria Têxtil,506,168
TXT-0078,"Sarja Modal Resinado 260gsm Largura 2,20m",2024-01-01,157,2026.65,Indústria Têxtil,1192,187
TXT-0078,"Sarja Modal Resinado 260gsm Largura 2,20m",2024-02-08,120,1618.57,Indústria Têxtil,1192,187
TXT-0078,"Sarja Modal Resinado 260gsm Largura 2,20m",2024-03-14,116,1409.17,Indústria Têxtil,1192,187
TXT-0078,"Sarja Modal Resinado 260gsm Largura 2,20m",2024-04-07,21,297.49,Indústria Têxtil,1192,187
TXT-0078,"Sarja Modal Resinado 260gsm Largura 2,20m",2024-05-26,103,1391.51,Indústria Têxtil,1192,187
TXT-0078,"Sarja Modal Resinado 260gsm Largura 2,20m",2024-06-02,33,470.21,Indústria Têxtil,1192,187
TXT-0078,"Sarja Modal Resinado 260gsm Largura 2,20m",2024-07-18,130,1957.52,Indústria Têxtil,1192,187
TXT-0078,"Sarja Modal Resinado 260gsm Largura 2,20m",2024-08-03,87,1089.28,Indústria Têxtil,1192,187
TXT-0078,"Sarja Modal Resinado 260gsm Largura 2,20m",2024-09-03,91,1104.66,Indústria Têxtil,1192,187
TXT-0078,"Sarja Modal Resinado 260gsm Largura 2,20m",2024-10-03,72,906.94,Indústria Têxtil,1192,187
TXT-0078,"Sarja Modal Resinado 260gsm Largura 2,20m",2024-11-16,144,1902.33,Indústria Têxtil,1192,187
TXT-0078,"Sarja Modal Resinado 260gsm Largura 2,20m",2024-12-21,34,509.72,Indústria Têxtil,1192,187
TXT-0079,"Tecido Poliéster Resinado 220gsm Largura 2,00m",2024-01-01,132,7693.65,Indústria Têxtil,1200,94
TXT-0079,"Tecido Poliéster Resinado 220gsm Largura 2,00m",2024-02-03,148,7945.32,Indústria Têxtil,1200,94
TXT-0079,"Tecido Poliéster Resinado 220gsm Largura 2,00m",2024-03-02,165,9335.35,Indústria Têxtil,1200,94
TXT-0079,"Tecido Poliéster Resinado 220gsm Largura 2,00m",2024-04-21,142,7363.63,Indústria Têxtil,1200,94
TXT-0079,"Tecido Poliéster Resinado 220gsm Largura 2,00m",2024-05-10,40,2079.95,Indústria Têxtil,1200,94
TXT-0079,"Tecido Poliéster Resinado 220gsm Largura 2,00m",2024-06-15,222,10714.93,Indústria Têxtil,1200,94
TXT-0079,"Tecido Poliéster Resinado 220gsm Largura 2,00m",2024-07-21,148,8334.36,Indústria Têxtil,1200,94
TXT-0079,"Tecido Poliéster Resinado 220gsm Largura 2,00m",2024-08-01,44,2603.16,Indústria Têxtil,1200,94
TXT-0079,"Tecido Poliéster Resinado 220gsm Largura 2,00m",2024-09-27,156,8795.03,Indústria Têxtil,1200,94
TXT-0079,"Tecido Poliéster Resinado 220gsm Largura 2,00m",2024-10-08,215,12308.99,Indústria Têxtil,1200,94
TXT-0079,"Tecido Poliéster Resinado 220gsm Largura 2,00m",2024-11-12,75,3747.24,Indústria Têxtil,1200,94
TXT-0079,"Tecido Poliéster Resinado 220gsm Largura 2,00m",2024-12-24,58,2767.72,Indústria Têxtil,1200,94
TXT-0080,"Sarja Modal Cru 220gsm Largura 2,00m",2024-01-02,21,1922.25,Indústria Têxtil,699,73
TXT-0080,"Sarja Modal Cru 220gsm Largura 2,00m",2024-02-02,55,6081.42,Indústria Têxtil,699,73
TXT-0080,"Sarja Modal Cru 220gsm Largura 2,00m",2024-03-14,231,21999.81,Indústria Têxtil,699,73
TXT-0080,"Sarja Modal Cru 220gsm Largura 2,00m",2024-04-21,184,20270.21,Indústria Têxtil,699,73
TXT-0080,"Sarja Modal Cru 220gsm Largura 2,00m",2024-05-23,12,1243.17,Indústria Têxtil,699,73
TXT-0080,"Sarja Modal Cru 220gsm Largura 2,00m",2024-06-27,43,3918.61,Indústria Têxtil,699,73
TXT-0080,"Sarja Modal Cru 220gsm Largura 2,00m",2024-07-24,32,2859.25,Indústria Têxtil,699,73
TXT-0080,"Sarja Modal Cru 220gsm Largura 2,00m",2024-08-26,47,4120.33,Indústria Têxtil,699,73
TXT-0080,"Sarja Modal Cru 220gsm Largura 2,00m",2024-09-14,130,11426.57,Indústria Têxtil,699,73
TXT-0080,"Sarja Modal Cru 220gsm Largura 2,00m",2024-10-11,27,2518.87,Indústria Têxtil,699,73
TXT-0080,"Sarja Modal Cru 220gsm Largura 2,00m",2024-11-24,158,15945.40,Indústria Têxtil,699,73
TXT-0080,"Sarja Modal Cru 220gsm Largura 2,00m",2024-12-01,32,3557.29,Indústria Têxtil,699,73
TXT-0081,"Renda Linho Impermeável 220gsm Largura 2,00m",2024-01-13,116,11396.16,Indústria Têxtil,973,191
TXT-0081,"Renda Linho Impermeável 220gsm Largura 2,00m",2024-02-07,225,21343.17,Indústria Têxtil,973,191
TXT-0081,"Renda Linho Impermeável 220gsm Largura 2,00m",2024-03-05,40,3258.26,Indústria Têxtil,973,191
TXT-0081,"Renda Linho Impermeável 220gsm Largura 2,00m",2024-04-05,79,6262.85,Indústria Têxtil,973,191
TXT-0081,"Renda Linho Impermeável 220gsm Largura 2,00m",2024-05-11,67,6546.95,Indústria Têxtil,973,191
TXT-0081,"Renda Linho Impermeável 220gsm Largura 2,00m",2024-06-19,41,3383.81,Indústria Têxtil,973,191
TXT-0081,"Renda Linho Impermeável 220gsm Largura 2,00m",2024-07-06,20,1734.11,Indústria Têxtil,973,191
TXT-0081,"Renda Linho Impermeável 220gsm Largura 2,00m",2024-08-05,175,13835.29,Indústria Têxtil,973,191
TXT-0081,"Renda Linho Impermeável 220gsm Largura 2,00m",2024-09-22,197,18135.78,Indústria Têxtil,973,191
TXT-0081,"Renda Linho Impermeável 220gsm Largura 2,00m",2024-10-02,225,18027.63,Indústria Têxtil,973,191
TXT-0081,"Renda Linho Impermeável 220gsm Largura 2,00m",2024-11-25,61,5131.60,Indústria Têxtil,973,191
TXT-0081,"Renda Linho Impermeável 220gsm Largura 2,00m",2024-12-10,61,5087.78,Indústria Têxtil,973,191
TXT-0082,"Tecido Poliéster Cru 150gsm Largura 1,60m",2024-01-04,57,2114.88,Indústria Têxtil,1571,112
TXT-0082,"Tecido Poliéster Cru 150gsm Largura 1,60m",2024-02-06,101,3701.37,Indústria Têxtil,1571,112
TXT-0082,"Tecido Poliéster Cru 150gsm Largura 1,60m",2024-03-13,37,1580.14,Indústria Têxtil,1571,112
